rural,mulher,anos_est,rndpcap,meanrndpcap,sufrnd
0,1,15,1808.293333,885.2687234,1
0,0,15,1808.543333,2461.808947,0
1,0,4,1808.716667,571.1861194,1
0,1,3,1810.523333,1332.0025,0
0,0,15,1813.08,1286.166364,0
0,0,15,1813.75,2826.7065,1
0,0,15,1815.88,1032.037576,1
0,0,14,1818.145,1638.098261,1
0,1,14,1819.2,1315.11,0
0,1,15,1819.26,2302.050909,0
0,0,15,1821.06,1509.350952,1
0,0,15,1823.593333,3050.554667,1
1,0,6,1824.483333,838.3386765,1
0,1,4,1825.39,1332.0025,1
1,1,11,1826.362,838.8316071,0
1,0,15,1827.765,1909.363889,0
0,1,12,1828.11,1911.020789,0
0,0,11,1831.035,1811.911579,0
0,0,12,1831.3475,968.53875,0
0,1,4,1833.91,1183.43625,1
0,0,11,1836.75,904.1488571,1
0,1,3,1837.12,3595.318824,0
0,1,4,1840.18,574.0725806,0
0,0,15,1846.192,2504.023636,0
0,0,11,1847.8625,1529.759667,1
0,1,11,1849.335,835.9210811,1
0,0,8,1853,865.4326471,0
0,0,11,1858.42,1948.479778,0
1,0,5,1859.08,582.9834783,1
0,0,12,1859.13,2176.826957,1
0,0,14,1862.873333,1328.344,0
0,0,0,1864.385,928.8801923,1
0,0,4,1867.59,2609.990882,0
0,0,9,1868.32,758.31625,0
0,0,13,1873.52,1631.984722,0
0,1,8,1876.3,1372.231786,0
1,0,14,1876.75,1176.6035,1
0,0,11,1877.325,686.4529268,1
0,1,15,1879.056,2002.858667,0
0,0,11,1879.25,707.3438889,0
0,1,11,1880.7625,736.2497368,1
0,0,15,1883.506667,1358.104865,0
0,0,4,1887.885,1911.020789,1
0,1,13,1888.933333,2700.922593,0
0,0,12,1890.886667,1427.1984,0
0,0,12,1897.6,574.0725806,1
1,0,11,1899.04,672.7350877,1
0,0,15,1904.655,1613.550571,1
0,1,14,1905.146667,3194.976957,1
0,0,11,1905.4625,1052.895588,0
0,0,9,1906.75,763.9465625,0
0,1,15,1908.04,1206.189167,0
0,1,15,1909.92,1983.663871,1
1,0,15,1911.266667,582.9834783,1
0,0,11,1914.28,1911.020789,0
0,1,3,1916.68,2302.050909,0
0,0,15,1919.645,1689.808065,1
0,1,11,1920.315,2065.150435,0
0,0,9,1928.6,620.0084211,0
0,0,11,1929.14,764.1737838,0
0,1,11,1934.28,1222.939767,0
0,0,9,1939.676667,1088.077111,1
0,1,8,1941.64,2624.284737,0
0,0,11,1944.86,1427.1984,0
0,0,11,1947.256667,1297.9032,0
0,0,5,1947.3825,758.31625,0
0,0,11,1948.225,888.5615385,1
0,1,15,1950.823333,1196.6695,0
0,1,15,1953.06,688.6915152,0
0,0,4,1954.6275,1983.663871,1
0,0,11,1957.22,1222.939767,0
0,1,3,1959.8925,1297.9032,0
0,0,11,1961.56,833.48,1
0,0,15,1963.29,3056.129,1
1,0,10,1965.915,885.1378723,0
1,0,8,1969.58,614.4397059,1
1,0,4,1971.0925,838.3386765,1
0,0,8,1975.456667,686.2056098,1
0,0,15,1977.653333,2176.826957,0
1,0,11,1978.4625,699.1070423,1
0,1,15,1989.5,1884.586364,0
1,0,3,1990.84,1011.248261,1
0,0,11,1994.325,689.9491111,1
0,0,12,1995.22,2176.826957,0
0,1,3,1995.9,1689.808065,0
0,1,11,1999.153333,2133.448158,1
1,0,8,2002.38,740.7088235,1
0,0,15,2003.163333,1630.5325,0
0,1,8,2006.316667,1631.984722,0
0,0,11,2009.3425,1845.036774,0
0,0,15,2011.2,2239.903704,1
0,0,15,2011.5175,2133.448158,0
0,0,11,2011.58,1061.849091,1
0,0,15,2012.7,1088.077111,1
1,0,4,2014.9875,1424.695472,1
0,0,11,2018.443333,1404.0325,0
0,0,11,2020.726667,2910.267838,0
0,1,11,2020.776667,618.5127027,0
0,0,15,2021.725,1044.983125,0
0,1,15,2021.802,2657.853,1
1,0,11,2023.45,574.977963,1
0,1,15,2023.67,606.5910714,0
0,0,11,2025.685,944.937907,1
0,0,11,2029.25,2191.1664,0
0,1,12,2031.455,919.5608333,0
0,1,3,2032.11,1803.645357,0
0,1,0,2033.3,1052.895588,0
0,0,11,2033.546,885.2687234,1
0,0,15,2036.135,3639.888148,0
0,0,15,2038.956667,1977.225,0
0,0,11,2052.87,1196.6,1
0,0,0,2054.506667,3330.284545,0
0,0,11,2064.82,1315.11,0
0,0,15,2072.8225,2700.922593,1
0,0,15,2074.7075,1936.336667,0
0,0,14,2076.6125,3330.284545,0
0,0,11,2077.893333,1128.36,1
0,0,15,2082.14,1858.945714,1
1,0,11,2091.825,718.9960345,0
0,0,11,2094.045,487.0973684,1
0,0,10,2095.065,1069.7025,0
0,0,15,2095.23,752.2555882,1
0,1,11,2095.525,888.5615385,0
0,0,11,2095.935,888.5615385,1
0,0,1,2106.54,1032.037576,1
0,0,11,2109.63,1911.020789,1
0,0,12,2111.113333,1858.945714,1
0,0,15,2118.0525,2176.826957,0
0,0,8,2127,552.4429787,1
0,0,11,2133.446667,1280.696316,0
0,0,4,2138.02,1182.171081,0
0,1,15,2141.52,3056.129,1
0,0,11,2142.07,700.0407895,1
0,1,12,2146.5,1803.645357,1
0,0,9,2149.72,1284.69093,0
1,0,4,2151.11,885.1378723,0
0,0,12,2152.785,1936.336667,0
0,1,11,2155.485,1011.451622,0
0,1,15,2157.4,3056.129,0
0,0,12,2159.49,1372.231786,0
0,0,15,2163.996667,1061.849091,1
1,0,3,2164.19,1011.248261,1
1,0,14,2164.38,718.9960345,1
1,0,2,2166.75,652.6279592,0
1,0,11,2168.536667,3364.25451,0
0,0,15,2170.784,1239.446316,0
0,0,14,2180,1631.325333,1
1,0,8,2180.585,943.2462,0
0,1,15,2183.67,2052,0
0,0,4,2184.715,1427.1984,0
0,1,0,2185.26,1811.911579,0
0,0,9,2185.9925,1284.69093,1
0,0,9,2186.565,1284.69093,0
0,0,15,2192.04,554.6609302,0
0,0,11,2194.983333,1404.271923,0
0,0,10,2195.09,1358.104865,0
0,0,4,2196.54,740.5191304,1
0,0,0,2198.863333,1023.611429,1
1,0,4,2202.29,1424.695472,1
0,1,13,2204.815,740.5191304,1
0,1,10,2207.915,2657.853,0
0,0,12,2208.86,1240.347188,0
0,0,11,2210.703333,1811.911579,1
0,1,0,2212.97,1617.471852,0
1,0,15,2216.053333,1612.686102,1
0,0,15,2228.54,5480.679412,1
0,1,15,2236.93,2002.858667,0
0,1,14,2240.895,904.1488571,0
0,0,11,2241,596.5957143,0
0,0,8,2242.015,1013.342667,0
0,0,10,2245.108,1427.1984,1
0,0,4,2246.525,1911.020789,0
1,1,4,2246.723333,794.3415789,0
0,0,11,2254.7075,1601.592273,1
0,0,15,2254.715,2544.909231,1
0,0,15,2260.726667,2657.853,1
0,0,15,2263.058333,2548.144444,1
0,0,13,2263.0825,6579.295,0
0,0,12,2271.95,968.53875,0
0,0,15,2273.333333,2277.115897,1
0,1,11,2274.3,2624.284737,1
0,1,3,2284.76,2052,1
1,0,4,2285.725,662.9639535,1
0,0,15,2291.0575,1911.020789,1
0,1,15,2293.17,1222.939767,0
0,0,12,2302.966667,1206.189167,1
1,0,5,2304.72,798.4366667,0
0,0,15,2304.9,722.2689362,1
0,1,0,2305.83,1850.1075,0
0,0,11,2310.011667,1286.166364,0
0,0,15,2310.57,764.1737838,0
1,0,15,2314.925,3364.25451,0
1,1,15,2319.605,835.1365957,0
0,0,12,2320,677.26,1
0,1,0,2322.23,1296.938718,1
0,1,9,2325.9675,651.0332143,1
1,0,4,2326.2,943.2462,1
1,1,0,2326.625,884.7490244,0
0,1,15,2326.696667,2002.858667,1
0,0,15,2336.1,1811.911579,0
0,0,13,2338.575,912.8591176,0
0,1,11,2343.175,1631.984722,0
0,1,8,2348.08,1427.1984,0
0,1,15,2353.36,1884.586364,0
0,0,1,2354.825,718.0520833,1
0,0,15,2358,4328.472069,1
0,1,15,2359.83,1509.350952,1
0,1,11,2364.48,6579.295,0
0,1,11,2365.61,888.5615385,0
0,0,13,2366.843333,2136.0012,0
0,1,10,2370.83,2826.7065,0
0,1,15,2372.215,1427.1984,1
0,0,11,2373.333333,766.148,1
0,1,11,2375.78,2485.669091,1
0,1,12,2379.935,740.5191304,1
0,1,15,2381.86,1631.984722,0
0,0,15,2388.566,2910.267838,0
0,0,11,2389.74,1601.592273,0
0,0,12,2407.39,1404.271923,1
1,0,4,2407.575,1360.656875,1
0,0,11,2409.105,1631.984722,0
0,0,15,2412.625,2548.144444,1
0,1,11,2414.49,1983.663871,0
0,1,8,2419.71,388.5253623,0
0,0,15,2424.093333,1803.645357,0
0,0,13,2439.975,1977.225,0
0,1,14,2453.885,1315.11,0
0,0,7,2472.083333,1239.446316,1
0,0,15,2474.746667,1936.336667,1
0,0,15,2483.37,2277.115897,1
0,1,3,2486.81,1135.875278,1
0,0,15,2497.35,1013.342667,0
0,0,15,2500.59,3639.888148,0
0,1,14,2506.895,835.9210811,0
1,0,7,2507.04,807.2419149,1
1,0,3,2510.343333,3364.25451,1
0,1,4,2515.98,2485.669091,0
0,1,15,2522.58,2743.660313,0
1,0,4,2524.696667,834.9436364,0
0,1,12,2525,902.89825,0
0,1,4,2526.59,2052,1
0,0,11,2534.495,2182.035833,1
0,1,4,2540.32,2065.150435,1
1,0,11,2545.09,1063.802533,1
0,0,15,2552.2,3194.976957,0
0,1,15,2554.056667,2910.267838,1
0,0,4,2555.5725,1196.6,0
0,0,11,2560.683333,752.9721739,0
0,0,15,2566.666667,1328.344,0
0,0,11,2569.03,1977.225,0
0,0,0,2575.215,2485.669091,0
0,1,11,2581.09,1638.098261,0
0,0,12,2583.036667,3194.976957,0
0,0,14,2590.063333,2182.035833,0
1,0,2,2596.445,807.2419149,1
0,1,4,2602.97,1811.911579,0
1,0,3,2610.005,1424.695472,1
1,0,13,2613.8325,1011.248261,0
1,0,4,2616.723333,554.9977358,1
0,0,12,2623.233333,1358.104865,1
0,0,14,2624.195,1280.696316,0
0,0,11,2628.575,1330.528947,1
0,0,9,2640.66,1206.189167,1
0,1,12,2643.48,2002.858667,0
0,1,11,2644.49,2589.42129,0
0,0,15,2647.38,1803.645357,1
0,0,11,2654.575,2191.1664,1
0,0,11,2655.013333,1404.0325,0
0,0,11,2661.538,1977.225,0
0,0,15,2662.92,1333.755,0
0,0,15,2666.313333,1330.528947,1
0,1,15,2675.03,2826.7065,1
0,0,11,2685,1904.48,0
0,1,11,2686.68,1023.611429,1
0,0,4,2687.855,1613.550571,0
0,1,15,2689.85,3050.554667,1
1,0,8,2690,717.7116667,1
0,0,15,2699.265,3050.554667,1
0,1,15,2718.805,1330.528947,0
0,0,15,2721.7,1858.945714,1
0,1,15,2722.68,2544.909231,1
0,0,13,2724.1125,2826.7065,1
0,0,2,2734.815,1000.767436,1
0,0,15,2737.39,1016.115667,0
0,0,15,2740.066667,2277.115897,1
0,0,11,2740.31,1631.325333,0
0,1,12,2743.34,1858.945714,0
0,0,14,2747.285,1016.115667,0
1,0,15,2755.666667,1612.686102,1
0,1,11,2764.45,5969.105,1
0,0,4,2777.51,1850.1075,1
0,0,8,2782.3,887.3187805,1
0,0,0,2787.5,840.067561,1
1,0,15,2787.84,526.3340741,1
0,0,12,2789.65,885.2687234,1
0,1,11,2790.71,1858.945714,1
0,0,11,2808.213333,2461.808947,1
0,0,11,2821.9,1638.098261,0
0,0,11,2834.28,1631.984722,0
1,0,15,2844.5625,876.9027907,1
0,0,12,2844.5925,2609.990882,0
1,1,15,2854.5,662.5847368,1
0,0,4,2865.6025,1023.927727,0
0,0,4,2867.78,2743.660313,1
0,0,4,2868.94,3194.976957,0
0,0,11,2875.895,1427.1984,1
0,0,13,2876.47,1597.785,0
0,0,11,2882.375,1286.166364,1
0,0,15,2885.52,5450.012903,0
0,1,10,2890.9175,5969.105,1
0,0,4,2898.53,1983.663871,1
0,0,4,2899.675,2461.808947,1
0,0,12,2904.476667,1618.048519,1
0,0,11,2914.09,1948.479778,0
0,0,11,2914.09,1948.479778,0
0,1,15,2939.756667,2461.808947,1
1,0,13,2944.225,3364.25451,1
1,0,4,2950.55,838.8316071,1
0,0,15,2959.946,2624.284737,0
0,1,4,2960.112,2302.050909,0
0,1,15,2963.285,1061.849091,1
0,0,10,2964.02,1315.11,0
0,0,11,2970.5125,1139.487317,1
0,0,4,2974.48,1348.463023,1
0,0,0,2975.656667,1333.755,1
0,0,15,2979.58,1911.020789,1
0,0,15,2982.115,2277.115897,1
0,0,11,2990.8575,1858.945714,0
0,0,13,2994.06,2136.0012,0
0,0,11,3017.96,548.2905556,0
0,1,4,3024.07,1011.451622,1
0,1,15,3040.15,2176.826957,1
0,0,8,3043.556667,2544.909231,1
1,0,4,3046.75,1063.802533,1
0,1,11,3084.626667,5480.679412,1
0,0,12,3088.333333,3342.289655,0
0,0,15,3089.51,1330.528947,0
0,1,15,3099.35,452.7571111,1
0,0,11,3104.585,2743.660313,0
0,0,15,3106.976667,1509.350952,1
0,0,15,3126.11,1280.696316,1
0,1,4,3134.22,2544.909231,0
0,0,15,3142.605,1088.077111,1
0,1,15,3146.553333,2665.956842,1
0,0,11,3149.883333,3595.318824,1
0,0,15,3152.48,1516.470769,1
0,1,4,3163.526667,1803.645357,1
0,0,12,3167.68,1410.529773,1
1,0,15,3177.35,3364.25451,1
0,0,15,3181.926667,1613.550571,1
0,0,14,3189.015,2841.940968,0
0,1,1,3192,1529.759667,1
0,0,15,3194.75,2182.035833,1
0,1,15,3198.5,3056.129,1
0,0,11,3200.18,1286.166364,1
0,0,4,3208.775,1904.48,1
0,0,12,3215.1675,3194.976957,0
1,0,11,3219.125,1727.349,1
0,0,11,3252.25,5480.679412,0
0,0,11,3252.7,1182.171081,1
0,0,4,3256.886667,2065.150435,0
0,0,11,3267.813333,1977.225,0
0,0,15,3272.556667,4328.472069,1
0,1,15,3277.165,2277.115897,1
0,1,15,3278.79,2544.909231,1
0,0,12,3294.56,1811.911579,0
0,0,15,3295.583333,1372.231786,1
0,1,15,3298.25,1315.11,0
1,0,15,3299.28,876.9027907,1
0,0,15,3300.835,1348.463023,1
0,0,4,3305.42,2589.42129,0
0,0,15,3310.05,1023.927727,1
0,0,9,3331.165,519.7508511,0
0,0,15,3339.906667,2589.42129,1
0,1,13,3344.33,1196.6,0
0,1,15,3354.793333,4328.472069,1
0,0,12,3356.03,3056.129,1
0,0,15,3356.665,2133.448158,0
0,0,15,3357.515,2624.284737,1
0,1,1,3360.43,1135.875278,1
0,1,1,3360.43,1135.875278,1
0,1,15,3372.52,3050.554667,1
0,1,14,3373.78,2176.826957,0
0,0,15,3374.15,1601.592273,1
0,1,12,3376.096667,1182.171081,1
0,0,15,3389.833333,2700.922593,1
0,1,4,3406,1372.231786,0
0,1,11,3410.87,5450.012903,0
0,0,4,3418.143333,2609.990882,1
0,0,15,3420.925,2657.853,0
0,0,14,3427.2775,3639.888148,0
1,0,4,3431.33,885.1378723,1
0,0,12,3456.345,1516.470769,0
0,0,15,3458.733333,5450.012903,1
0,0,14,3459.69,2191.1664,0
0,0,15,3465.595,3639.888148,0
0,0,15,3489.3,2548.144444,1
0,1,15,3495.35,1207.043256,0
0,1,11,3512.972,2002.858667,0
0,0,6,3538.22,1196.6,0
1,0,11,3542.8,1727.349,0
0,0,15,3544.75,2910.267838,0
0,1,15,3561.086667,3056.129,1
1,1,0,3569.64,1360.656875,1
0,0,15,3571.645,3639.888148,1
0,1,12,3572.51,3050.554667,1
0,1,15,3578.04,2657.853,0
1,0,5,3578.125,1612.686102,0
0,1,15,3584.925,1482.6725,0
0,0,8,3592.385,1983.663871,1
0,0,4,3592.39,2841.940968,1
1,0,4,3597.535,1727.349,0
0,0,11,3601.45,1207.043256,1
0,0,14,3605.99,1413.027436,1
0,0,11,3610.63,1936.336667,1
0,0,11,3622.263333,2136.0012,0
0,0,11,3632.686667,1597.785,0
0,0,4,3645.275,919.5608333,0
0,0,15,3646.67,2288.394211,1
0,0,14,3660,2665.956842,1
0,1,14,3663.67,2288.394211,0
1,0,9,3676.135,885.1378723,1
0,0,1,3676.91,1296.938718,0
0,1,0,3688.59,5480.679412,0
0,0,4,3693.725,1904.48,1
1,0,4,3707.53,579.2511111,1
0,0,0,3753.526667,2910.267838,1
1,0,4,3758.276667,753.1506383,0
0,1,0,3776.62,1601.592273,1
0,1,0,3814.68,1297.9032,1
0,0,15,3817.5,5969.105,0
0,1,15,3829.685,3050.554667,1
1,1,15,3851.39,1176.6035,1
0,0,15,3852.2,2504.023636,1
0,0,15,3864.5875,1884.586364,1
0,0,11,3864.626667,2609.990882,0
0,0,15,3869.9225,1630.5325,0
0,0,15,3874.6,2288.394211,0
0,0,15,3875.415,3050.554667,1
0,0,14,3889.48,1983.663871,1
0,0,11,3907.55,2548.144444,1
1,0,11,3928.33,740.7088235,1
0,0,15,3934.93,2277.115897,1
0,0,12,3937.915,968.53875,1
0,0,15,3946.475,1884.586364,0
0,1,15,3950,3050.554667,1
1,0,4,3951.505,3364.25451,1
0,0,14,3963.223333,2052,1
0,0,13,3978.32,1183.43625,1
0,0,15,3991.25,1850.1075,1
0,1,15,3997.6,2665.956842,1
1,0,15,4000.25,1612.686102,1
0,1,15,4012.17,3056.129,1
0,0,15,4014.97,690.4014286,0
0,0,12,4016.438,2052,1
0,1,11,4040,1850.1075,1
0,0,11,4070.773333,1482.6725,1
0,1,15,4072.615,2700.922593,0
0,0,15,4097.55,2050.880833,1
0,0,11,4102.57,3330.284545,0
0,0,1,4113.503333,1911.020789,0
0,0,15,4118.283333,2288.394211,0
0,1,11,4138.22,3194.976957,0
0,1,12,4161.555,2052,1
0,0,15,4198.89,4328.472069,0
0,0,15,4229.58,3595.318824,0
0,1,15,4233.585,2743.660313,0
0,0,15,4245.79,2182.035833,0
0,0,14,4250.633333,3330.284545,1
0,1,15,4272.69,2743.660313,1
1,0,15,4283.38,685.4940323,0
0,0,15,4296.02,1552.516538,0
0,0,11,4301.983333,2504.023636,0
0,0,4,4308.246,2261.227727,1
0,0,15,4313.82,1613.550571,0
1,1,15,4357.05,571.1861194,1
1,0,15,4361.426667,804.9061429,0
0,0,11,4362.255,2461.808947,0
0,0,11,4366.165,3330.284545,0
0,1,14,4372.393333,1196.6,0
1,0,13,4378,1909.363889,1
1,1,15,4382.453333,1063.802533,0
0,1,12,4391.13,1617.471852,1
0,0,15,4402.885,2261.227727,1
0,0,15,4403.876667,1617.471852,1
0,0,13,4416.71,2239.903704,0
0,0,15,4417.243333,1348.463023,1
0,0,12,4440.1775,1871.069286,0
1,0,4,4449.405,807.2419149,1
0,0,9,4475.64,2485.669091,0
0,0,11,4479.24,2485.669091,1
1,0,15,4490.3,1612.686102,1
0,0,11,4499.705,1850.1075,1
0,1,15,4502.34,2288.394211,1
0,0,15,4510.5,2133.448158,0
1,0,8,4569.6,1424.695472,1
0,1,15,4588.09,3056.129,1
0,1,15,4594.45,5480.679412,1
0,0,4,4597.653333,1618.048519,0
0,0,15,4603.99,1884.586364,1
0,0,15,4646.0125,2191.1664,0
0,0,5,4653.21,2302.050909,1
0,1,14,4661.17,2841.940968,0
0,0,15,4668.55,2277.115897,1
0,1,15,4683.13,1638.098261,1
0,0,12,4708.0725,1334.709355,0
1,0,5,4722.446667,943.2462,1
0,1,4,4784.21,949.5315789,0
0,1,15,4819.055,2065.150435,0
0,0,15,4845.32,3056.129,1
0,1,15,4853.43,3050.554667,1
1,1,15,4862.39,798.4366667,0
0,1,0,4897.12,1617.471852,0
0,1,11,4949.39,2050.880833,1
1,0,15,4966.706,3364.25451,1
0,0,15,4977.5,6579.295,1
0,1,15,4979.23,1404.0325,0
0,0,13,5039.75,2700.922593,0
0,0,0,5043.9175,4328.472069,1
0,0,13,5098.2075,2609.990882,0
0,0,15,5186.035,5450.012903,1
0,0,15,5190.3,1529.759667,0
0,1,12,5234.09,1552.516538,0
0,1,15,5307.71,3639.888148,1
0,0,15,5401.915,2609.990882,1
0,1,15,5403.1,4328.472069,1
0,1,15,5406.105,5480.679412,1
0,0,15,5430.79,2182.035833,1
0,0,11,5458.753333,2548.144444,1
0,1,12,5503.75,3342.289655,0
1,0,11,5548,804.9061429,0
0,1,4,5731.725,2277.115897,1
0,1,0,5745.57,1509.350952,1
0,1,15,5822.496667,1319.132333,0
0,1,15,5913.6,2665.956842,1
1,0,15,5958.0425,1909.363889,1
0,0,15,5959.19,1410.529773,1
0,1,14,5999.99,2133.448158,1
0,0,15,6067.29,3342.289655,0
0,0,4,6142.44,2302.050909,1
0,0,15,6211.565,2176.826957,1
0,0,15,6298.176667,3330.284545,1
0,1,12,6329.15,4328.472069,1
0,0,15,6348.153333,2657.853,1
0,0,15,6410,2548.144444,1
0,0,15,6420.835,2302.050909,1
0,0,15,6507.105,5450.012903,1
1,1,15,6510.16,1011.248261,0
0,0,15,6553.79,2504.023636,1
0,0,15,6569.395,6579.295,0
0,1,15,6601.78,3342.289655,0
0,0,15,6656.943333,3342.289655,0
1,0,9,6706.05,1360.656875,0
0,1,15,6783.5,3639.888148,0
0,0,15,6886.27,4328.472069,1
0,0,11,6973.3,2191.1664,1
0,0,11,6975.295,1516.470769,1
0,1,15,6983.835,5480.679412,0
0,0,15,7049.0825,5969.105,1
0,0,14,7080.135,4328.472069,1
0,0,15,7133.405,1183.43625,1
0,0,15,7160.87,2182.035833,1
0,0,15,7178.695,1698.535517,1
0,1,11,7449.38,3056.129,0
0,0,15,7478.33,4328.472069,1
0,0,4,7533.295,2589.42129,1
0,0,15,7643.75,3342.289655,1
0,1,15,7735,2826.7065,1
0,0,15,8168.245,6579.295,1
0,1,15,8208.04,2826.7065,0
0,0,15,8237.98,1803.645357,1
0,0,11,8314.7925,2743.660313,0
1,0,14,8392.75,1176.6035,1
0,1,13,8476.45,2841.940968,0
0,0,12,8529.865,2700.922593,1
0,1,15,8646.875,5450.012903,0
0,0,13,8732.9175,6579.295,1
0,1,15,8823.54,1689.808065,1
0,0,15,9083.125,4328.472069,1
1,0,12,9291.28,1055.4946,1
0,0,13,9327.185,1332.0025,1
0,0,15,9396.975,2050.880833,1
0,0,15,9583.903333,5450.012903,1
0,1,3,9908.425,1948.479778,0
0,1,15,9916.92,2841.940968,0
0,0,15,10879.17,1845.036774,1
0,1,0,11026.75,5480.679412,1
0,1,15,11042.515,5450.012903,1
1,0,4,11282.75,1727.349,1
0,0,15,11323.335,1413.027436,1
0,0,15,11411.67,5969.105,1
0,0,15,11447.825,3330.284545,1
0,0,15,11523.4,5969.105,1
0,1,15,11526,5969.105,1
0,1,15,11587.3,1983.663871,1
0,0,15,11917.815,5480.679412,0
0,0,15,12237.745,1845.036774,0
1,0,15,12371.98,884.7490244,0
0,1,14,12493.6,2133.448158,1
0,0,15,12513.10667,2624.284737,1
1,0,15,12698.14,3364.25451,1
0,0,15,13538.8,2136.0012,1
0,0,15,13879.5,2589.42129,1
0,0,15,14858.355,3639.888148,1
1,1,0,16259.15,1727.349,0
0,0,15,17788.19,2910.267838,1
0,0,15,19366.75,6579.295,1
0,0,15,20664.67,1871.069286,1
0,1,14,21266.25,5450.012903,1
0,1,15,25015.95,2841.940968,0
0,0,15,25220.14,3194.976957,1
0,0,15,25926.04,2910.267838,1
0,0,15,26382.20667,3595.318824,1
1,0,15,26699.92,3364.25451,1
0,0,15,36446.79,2239.903704,1
